author,sloc,McCab,Hv,Hd,He,loc_add,loc_remove,nfunctions,commit_age,num_commits,commitdate,class
3,22,0,48.432,4.2,203.415,1,1,0,50,7,1330413897,1
3,17,0,218.261,6,1309.57,1,1,0,0,0,1330413897,1
3,8,0,18.0947,2,36.1895,1,1,0,0,0,1330413897,1
3,320,52,3740.01,33.8696,126673,95,49,6,51,8,1330524594,1
3,22,0,48.432,4.2,203.415,1,1,0,51,8,1330524594,1
3,17,0,218.261,6,1309.57,1,1,0,0,0,1330524594,1
3,8,0,18.0947,2,36.1895,1,1,0,0,0,1330524594,1
1,627,73,11502.9,76.2637,877258,579,40,10,52,5,1330584372,1
1,28,0,104,3.9,405.6,14,2,0,52,5,1330584372,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1330584372,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1330584372,1
1,104,8,774.83,13.6765,10596.9,45,31,1,51,5,1330590780,1
1,22,0,48.432,4.2,203.415,1,1,0,51,5,1330590780,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1330590780,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1330590780,1
1,36,0,278.631,4.09524,1141.06,126,0,0,0,0,1330598665,1
1,64,0,337.764,10.5,3546.52,257,0,0,0,0,1330598665,1
1,66,0,544.152,4.375,2380.67,136,0,0,0,0,1330598665,1
1,804,109,16582.6,101.354,1680720,384,190,11,58,6,1331127987,1
1,29,0,133.438,4,533.75,3,2,0,58,6,1331127987,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1331127987,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1331127987,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1331132357,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1331132357,1
1,806,109,16541.4,101.146,1673100,6,4,11,58,7,1331132358,1
1,29,0,133.438,4,533.75,1,1,0,58,7,1331132358,1
1,37,0,366.126,5.21739,1910.22,32,27,0,6,1,1331137120,1
1,35,0,293.438,4.6,1349.81,3,8,0,6,1,1331137120,1
1,64,0,337.764,10.5,3546.52,30,20,0,6,1,1331137120,1
1,66,0,544.152,4.375,2380.67,1,1,0,6,1,1331137120,1
1,118,13,1191.26,18.0769,21534.3,56,32,1,57,6,1331137120,1
1,22,0,48.432,4.2,203.415,1,1,0,57,6,1331137120,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1331137120,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1331137120,1
1,359,55,4415.15,40.1429,177237,196,110,9,58,9,1331137707,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1331137707,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1331137707,1
1,22,0,48.432,4.2,203.415,5,5,0,58,9,1331137708,1
1,827,113,16612.5,100.722,1673240,45,22,11,59,8,1331221912,1
1,29,0,133.438,4,533.75,1,1,0,59,8,1331221912,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1331221912,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1331221912,1
1,55,6,208.974,7.85714,1641.93,1,1,1,60,5,1331280735,0
1,22,0,48.432,4.2,203.415,1,1,0,60,5,1331280735,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1331280735,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1331280735,1
1,359,55,4415.15,40.1429,177237,1,1,9,60,10,1331280928,1
1,22,0,48.432,4.2,203.415,1,1,0,60,10,1331280928,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1331280928,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1331280928,1
1,827,113,16612.5,100.722,1673240,1,1,11,60,9,1331281129,1
1,29,0,133.438,4,533.75,1,1,0,60,9,1331281129,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1331281129,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1331281129,1
1,74,6,504.439,14.2857,7206.28,1,1,1,60,5,1331281305,1
1,22,0,48.432,4.2,203.415,1,1,0,60,5,1331281305,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1331281305,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1331281305,1
1,37,0,366.126,5.21739,1910.22,2,2,0,8,2,1331281693,1
1,35,0,293.438,4.6,1349.81,1,1,0,8,2,1331281693,1
1,64,0,337.764,10.5,3546.52,2,2,0,8,2,1331281693,1
1,66,0,544.152,4.375,2380.67,1,1,0,8,2,1331281693,1
1,118,13,1191.26,18.0769,21534.3,2,2,1,59,7,1331281693,1
1,22,0,48.432,4.2,203.415,1,1,0,59,7,1331281693,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1331281693,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1331281693,1
3,17,0,218.261,6,1309.57,1,1,0,0,0,1331900450,1
3,8,0,18.0947,2,36.1895,1,1,0,0,0,1331900450,1
3,361,55,4623.99,41.7785,193183,15,13,9,67,11,1331900451,1
3,22,0,48.432,4.2,203.415,5,5,0,67,11,1331900451,1
3,37,0,366.126,5.21739,1910.22,12,13,0,15,4,1331900694,1
3,35,0,293.438,4.6,1349.81,5,5,0,15,4,1331900694,1
3,64,0,337.764,10.5,3546.52,12,13,0,15,4,1331900694,1
3,66,0,544.152,4.375,2380.67,5,5,0,15,3,1331900694,1
3,109,13,982.031,16.2857,15993.1,12,24,1,66,9,1331900694,1
3,22,0,48.432,4.2,203.415,5,5,0,66,9,1331900694,1
3,17,0,218.261,6,1309.57,1,1,0,0,0,1331900694,1
3,8,0,18.0947,2,36.1895,1,1,0,0,0,1331900694,1
3,37,0,366.126,5.21739,1910.22,1,1,0,15,3,1331901069,1
3,35,0,293.438,4.6,1349.81,1,1,0,15,3,1331901069,1
3,64,0,337.764,10.5,3546.52,1,1,0,15,3,1331901069,1
3,66,0,544.152,4.375,2380.67,1,1,0,15,4,1331901069,1
3,109,13,982.031,16.2857,15993.1,1,1,1,66,8,1331901069,1
3,22,0,48.432,4.2,203.415,1,1,0,66,8,1331901069,1
3,17,0,218.261,6,1309.57,1,1,0,0,0,1331901069,1
3,8,0,18.0947,2,36.1895,1,1,0,0,0,1331901069,1
3,829,116,17470.2,108.505,1895600,83,11,10,67,10,1331901653,1
3,30,0,161.421,4.38462,707.77,6,5,0,67,10,1331901653,1
3,17,0,218.261,6,1309.57,1,1,0,0,0,1331901653,1
3,8,0,18.0947,2,36.1895,1,1,0,0,0,1331901653,1
1,829,116,17470.2,108.505,1895600,5,5,10,71,11,1332255213,1
1,30,0,161.421,4.38462,707.77,5,5,0,71,11,1332255213,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1332255213,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1332255213,1
1,361,55,4623.99,41.7785,193183,10,10,9,71,12,1332260711,1
1,22,0,48.432,4.2,203.415,5,5,0,71,12,1332260711,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1332260711,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1332260711,1
1,109,13,982.031,16.2857,15993.1,5,5,1,71,10,1332313036,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1332313036,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1332313036,1
1,37,0,366.126,5.21739,1910.22,11,7,0,20,5,1332313037,1
1,35,0,293.438,4.6,1349.81,11,7,0,20,5,1332313037,1
1,64,0,337.764,10.5,3546.52,5,5,0,20,5,1332313037,1
1,66,0,544.152,4.375,2380.67,5,5,0,20,5,1332313037,1
1,22,0,48.432,4.2,203.415,5,5,0,71,10,1332313037,1
3,17,0,218.261,6,1309.57,1,1,0,0,0,1332402537,1
3,8,0,18.0947,2,36.1895,1,1,0,0,0,1332402537,1
3,829,116,17470.2,108.505,1895600,63,63,10,73,12,1332402538,1
3,30,0,161.421,4.38462,707.77,5,5,0,73,12,1332402538,1
1,850,121,17686.1,109.68,1939810,68,47,10,74,13,1332509642,1
1,31,0,190.165,4.71429,896.491,6,5,0,74,13,1332509642,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1332509642,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1332509642,1
1,850,121,17686.1,109.68,1939810,4,4,10,77,14,1332749763,1
1,31,0,190.165,4.71429,896.491,1,1,0,77,14,1332749763,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1332749763,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1332749763,1
1,361,55,4623.99,41.7785,193183,1,1,9,77,13,1332758851,1
1,22,0,48.432,4.2,203.415,1,1,0,77,13,1332758851,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1332758851,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1332758851,1
1,37,0,366.126,5.21739,1910.22,1,1,0,25,6,1332759240,1
1,35,0,293.438,4.6,1349.81,1,1,0,25,6,1332759240,1
1,64,0,337.764,10.5,3546.52,1,1,0,25,6,1332759240,1
1,66,0,544.152,4.375,2380.67,1,1,0,25,6,1332759240,1
1,109,13,982.031,16.2857,15993.1,1,1,1,76,11,1332759240,1
1,22,0,48.432,4.2,203.415,1,1,0,76,11,1332759240,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1332759240,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1332759240,1
3,851,121,17707,109.893,1945880,9,8,10,78,15,1332857472,1
3,31,0,190.165,4.71429,896.491,5,5,0,78,15,1332857472,1
3,17,0,218.261,6,1309.57,1,1,0,0,0,1332857472,1
3,8,0,18.0947,2,36.1895,1,1,0,0,0,1332857472,1
1,37,0,366.126,5.21739,1910.22,1,1,0,27,7,1332922937,1
1,35,0,293.438,4.6,1349.81,1,1,0,27,7,1332922937,1
1,64,0,337.764,10.5,3546.52,1,1,0,27,7,1332922937,1
1,66,0,544.152,4.375,2380.67,1,1,0,27,7,1332922937,1
1,109,13,982.031,16.2857,15993.1,1,1,1,78,12,1332922937,1
1,22,0,48.432,4.2,203.415,1,1,0,78,12,1332922937,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1332922937,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1332922937,1
3,393,49,4957.61,43.8165,217225,152,51,9,106,14,1335265488,1
3,22,0,48.432,4.2,203.415,5,5,0,106,14,1335265488,1
3,17,0,218.261,6,1309.57,1,1,0,0,0,1335265488,1
3,8,0,18.0947,2,36.1895,1,1,0,0,0,1335265488,1
1,859,123,18093.7,115.442,2088780,168,77,10,108,16,1335443766,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1335443766,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1335443766,1
1,34,0,214.053,4.6875,1003.37,10,5,0,108,16,1335443767,1
1,37,0,366.126,5.21739,1910.22,42,19,0,62,8,1335947801,1
1,35,0,293.438,4.6,1349.81,1,1,0,62,8,1335947801,1
1,64,0,337.764,10.5,3546.52,42,19,0,62,8,1335947801,1
1,66,0,544.152,4.375,2380.67,1,1,0,62,8,1335947801,1
1,109,13,982.031,16.2857,15993.1,42,19,1,113,13,1335947801,1
1,22,0,48.432,4.2,203.415,1,1,0,113,13,1335947801,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1335947801,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1335947801,1
1,393,49,4957.61,43.8165,217225,10,10,9,128,15,1337168056,1
1,22,0,48.432,4.2,203.415,5,5,0,128,15,1337168056,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1337168056,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1337168056,1
1,858,123,18093.7,115.442,2088780,1,3,10,128,17,1337168246,1
1,34,0,214.053,4.6875,1003.37,1,1,0,128,17,1337168246,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1337168246,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1337168246,1
1,37,0,366.126,5.21739,1910.22,1,1,0,76,9,1337168984,1
1,35,0,293.438,4.6,1349.81,1,1,0,76,9,1337168984,1
1,64,0,337.764,10.5,3546.52,1,1,0,76,9,1337168984,1
1,66,0,544.152,4.375,2380.67,1,1,0,76,10,1337168984,1
1,109,13,982.031,16.2857,15993.1,1,1,1,127,14,1337168984,1
1,22,0,48.432,4.2,203.415,1,1,0,127,14,1337168984,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1337168984,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1337168984,1
3,401,52,5653.84,47.7143,269769,63,38,9,128,16,1337169365,1
3,22,0,48.432,4.2,203.415,5,5,0,128,16,1337169365,1
3,17,0,218.261,6,1309.57,1,1,0,0,0,1337169365,1
3,8,0,18.0947,2,36.1895,1,1,0,0,0,1337169365,1
1,858,123,18113,110.635,2003930,4,4,10,128,18,1337176652,1
1,34,0,214.053,4.6875,1003.37,1,1,0,128,18,1337176652,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1337176652,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1337176652,1
1,37,0,366.126,5.21739,1910.22,1,1,0,76,10,1337177563,1
1,35,0,293.438,4.6,1349.81,1,1,0,76,10,1337177563,1
1,64,0,337.764,10.5,3546.52,1,1,0,76,10,1337177563,1
1,66,0,544.152,4.375,2380.67,1,1,0,76,9,1337177563,1
1,112,13,1004.61,16.7143,16791.3,5,2,1,127,15,1337177563,1
1,22,0,48.432,4.2,203.415,1,1,0,127,15,1337177563,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1337177563,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1337177563,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1337672256,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1337672256,1
1,1076,151,23647.8,125.754,2973820,304,12,12,134,19,1337672257,1
1,44,0,356.702,4.92,1754.97,25,1,0,134,19,1337672257,1
1,1066,151,23282.3,127.851,2976660,1,2,12,134,20,1337686088,1
1,34,0,214.053,4.6875,1003.37,1,2,0,134,20,1337686088,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1337686088,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1337686088,1
3,401,52,5847.52,48.7069,284814,8,7,9,134,17,1337687560,1
3,22,0,48.432,4.2,203.415,1,1,0,134,17,1337687560,1
3,17,0,218.261,6,1309.57,1,1,0,0,0,1337687560,1
3,8,0,18.0947,2,36.1895,1,1,0,0,0,1337687560,1
3,401,52,5847.52,48.7069,284814,1,1,9,134,18,1337694333,1
3,22,0,48.432,4.2,203.415,1,1,0,134,18,1337694333,1
3,17,0,218.261,6,1309.57,1,1,0,0,0,1337694333,1
3,8,0,18.0947,2,36.1895,1,1,0,0,0,1337694333,1
1,55,6,208.974,7.85714,1641.93,1,1,1,135,6,1337749615,0
1,22,0,48.432,4.2,203.415,1,1,0,135,6,1337749615,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1337749615,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1337749615,1
1,74,6,504.439,14.2857,7206.28,1,1,1,135,6,1337750962,1
1,22,0,48.432,4.2,203.415,1,1,0,135,6,1337750962,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1337750962,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1337750962,1
1,1066,151,23282.3,127.851,2976660,1,1,12,135,21,1337751998,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1337751998,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1337751998,1
1,34,0,214.053,4.6875,1003.37,1,1,0,135,21,1337751999,1
1,37,0,366.126,5.21739,1910.22,16,10,0,83,11,1337753524,1
1,35,0,293.438,4.6,1349.81,1,1,0,83,11,1337753524,1
1,64,0,337.764,10.5,3546.52,16,10,0,83,11,1337753524,1
1,66,0,544.152,4.375,2380.67,1,1,0,83,12,1337753524,1
1,112,13,1004.61,16.7143,16791.3,16,10,1,134,16,1337753524,1
1,22,0,48.432,4.2,203.415,1,1,0,134,16,1337753524,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1337753524,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1337753524,1
3,412,52,5858.53,48.7216,285437,157,132,10,135,19,1337778741,1
3,17,0,218.261,6,1309.57,1,1,0,0,0,1337778741,1
3,8,0,18.0947,2,36.1895,1,1,0,0,0,1337778741,1
3,22,0,48.432,4.2,203.415,1,1,0,135,19,1337778742,1
1,1071,152,23409.9,128.623,3011050,10,4,12,135,22,1337779076,1
1,34,0,214.053,4.6875,1003.37,1,1,0,135,22,1337779076,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1337779076,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1337779076,1
3,400,52,5718.18,48.1322,275228,128,154,9,135,20,1337780019,1
3,22,0,48.432,4.2,203.415,1,1,0,135,20,1337780019,1
3,17,0,218.261,6,1309.57,1,1,0,0,0,1337780019,1
3,8,0,18.0947,2,36.1895,1,1,0,0,0,1337780019,1
1,37,0,366.126,5.21739,1910.22,1,1,0,83,12,1337780339,1
1,35,0,293.438,4.6,1349.81,1,1,0,83,12,1337780339,1
1,64,0,331.085,11.4545,3792.42,4,4,0,83,12,1337780339,1
1,66,0,544.152,4.375,2380.67,1,1,0,83,11,1337780339,1
1,112,13,1004.61,16.7143,16791.3,1,1,1,134,17,1337780339,1
1,22,0,48.432,4.2,203.415,1,1,0,134,17,1337780339,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1337780339,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1337780339,1
1,1091,157,23948.8,130.374,3122290,29,5,12,136,23,1337837706,1
1,34,0,214.053,4.6875,1003.37,1,1,0,136,23,1337837706,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1337837706,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1337837706,1
1,37,0,366.126,5.21739,1910.22,1,1,0,84,13,1337838090,1
1,35,0,293.438,4.6,1349.81,1,1,0,84,13,1337838090,1
1,64,0,331.085,11.4545,3792.42,1,1,0,84,13,1337838090,1
1,66,0,544.152,4.375,2380.67,1,1,0,84,13,1337838090,1
1,112,13,1004.61,16.7143,16791.3,1,1,1,135,18,1337838090,1
1,22,0,48.432,4.2,203.415,1,1,0,135,18,1337838090,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1337838090,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1337838090,1
1,1105,160,24403.7,137.306,3350780,53,45,12,137,24,1337942919,1
1,34,0,214.053,4.6875,1003.37,1,1,0,137,24,1337942919,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1337942919,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1337942919,1
1,1113,159,24602.9,134.881,3318470,91,63,13,141,25,1338302676,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1338302676,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1338302676,1
1,35,0,238.418,4.66667,1112.62,4,1,0,141,25,1338302677,1
1,1120,161,24681.4,135.369,3341090,14,7,13,142,26,1338363234,1
1,35,0,238.418,4.66667,1112.62,1,1,0,142,26,1338363234,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1338363234,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1338363234,1
1,37,0,366.126,5.21739,1910.22,14,12,0,90,14,1338377050,1
1,35,0,293.438,4.6,1349.81,1,1,0,90,14,1338377050,1
1,64,0,331.085,11.4545,3792.42,14,12,0,90,14,1338377050,1
1,66,0,544.152,4.375,2380.67,1,1,0,90,14,1338377050,1
1,112,13,1004.61,16.7143,16791.3,14,12,1,141,19,1338377050,1
1,22,0,48.432,4.2,203.415,1,1,0,141,19,1338377050,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1338377050,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1338377050,1
1,1121,163,24894.9,131.53,3274430,20,21,13,143,28,1338446720,1
1,35,0,238.418,4.66667,1112.62,1,1,0,143,28,1338446720,1
1,17,0,218.261,6,1309.57,1,1,0,0,0,1338446720,1
1,8,0,18.0947,2,36.1895,1,1,0,0,0,1338446720,1
1,1121,163,24742.3,127.735,3160460,8,8,13,143,27,1338450038,1
